id,document,label
8309315,"예회장의 매력이 걷잡을수 없다. 무간도 시리즈의 다른 작품들과 등장인물이 거의 완전히 다름에도 불구하고 다른 무간도 시리즈와 잘 조화되며, 이 작품만이 주는 매력 또한 상당하다. 한침의 먹방이 정말 압권. 예회장의 카리스마는 대부의 돈 꼴레오네를 연상",긍정
8320479,생각없이 보면 뻥터지고나옴ㅋ 이쯤되면 이 영화 감독의 의도는 200퍼 달성이 아닌가 싶음ㅋㅋ 아 굴욕의 액스터시(....),긍정
10013487,이 좋은 떡밥을.... 이렇게 말아먹네;;;,부정
6918111,정말 왜 이제야 봤을까.마지막 부분이 좀 아쉽지만...잔잔하고 감성적인 영화 ...배우들의 연기력도 좋고 배경도 이쁘다. 아류작이 아니다,긍정
9875819,노래도 다 좋고 배경도 좋고 내용도 좋은!,긍정
7177785,ㅎㅎ 진짜 너무 재밋게본듯,긍정
8194240,볼때마다 현영 귓방맹이 후려갈기고 싶음,부정
10246086,produced be Christopher Nolan,긍정
8730939,이 영화가 주는 철학은 아주 심오합니다. 시간의 소중함을 다시금 일깨워 주는 최고의 블록버스터다,긍정
3607015,"중간에 늘어지는 부분있긴 하지만, 내가 본 드라마 중 열손가락 안에 듬",긍정
5636846,제가 김병만씨 팬이긴하지만 이건아닙니다.....,부정
9278098,너무재미있당 하하하하ㅏ하하하핳,긍정
2357363,디즈니가 제작한 즐 알고 봤다가 제대로 속은 영화. 왕 실망. (디즈니는 배급만 했음),부정
6919830,왜만들었냐?ㅡㅡ이걸본내시간이아깝다...,부정
6597776,일본영화 좋아하지만 이건 아니다..,부정
1046512,이거볼시간에 박경림 얼굴 2시간 보는게 낫겠다,부정
3741144,좀 기대를 많이했는데 약간 실망햇네요...그래도 재밋엇음,부정
9902871,운명적으로 힘든 삶은 역시 사는 게 힘들다. 이런 감독이 있다는 게 고맙고 이런 영화가 있다는 게 고맙다.ㅇ,긍정
4648785,잭블랙땜에9점 난 재미만있더구만. 5점밑으로준사람들은 노총각노처녀 히스테리인가?,긍정
8563738,왜 잔인하지가 안죠 쏘우 영화 처럼 자극적이고 완전 잔인해야대는대?,부정
8726284,모니카 벨루치 아주 예쁘다,부정
9572783,전개감을놓칠수가없다,긍정
5528694,"1편을 너무 재밌게 봤고, 스토리엉망, 연기엉망, 그나마 1편 애기할머니에 놀랐네요.",부정
198609,어제밤티비에서봣는데진짜재밌었어요ㅋㅋ,긍정
3632545,이렇게오래된영화인지는 몰랐다 ㅋㅋ 정말재밌는 애기귀엽다 2편중국여행 나왔으면 ..,긍정
5485713,드림웍스의 흑역사 ㅡㅡ;;,부정
900949,롤로 윅스에 대한 정보가 하나도 없네..ㅡㅡ 흉ㅜㅡ,긍정
5952055,90년대 한국영화에도 요런 스릴러가 있었네.,긍정
10259703,센과치히로의행방불명,긍정
2650427,로긴하게 만드는 영화 내인생의최악의영화 손꼽힘...돈아까비....아직도생생,부정
10276418,인피니트는 짱인듯 개 멋있어,긍정
9294563,아름다운 영화 ~ ~ ~ ~,긍정
10153561,재밌다 역시 올드보이!,긍정
3191917,애국심을 불러 일으키는 영화입니다!!,긍정
9588805,모든 것에는 다 이유가 있다. 보지 못할 뿐.,긍정
9042365,서울영상위원회 제작지원 기준은 무엇인가,부정
5331407,평점이 왤케 낮나? 정말 잼있는데 ㅋㅋ,긍정
7335577,아담 샌들러. 그의 영화는 재밌든 재미없든 무조건 사랑한다~!!,긍정
7189269,평범한 일상 속에서 특별한 행복을 발견하게 해주는 드라마,긍정
10213474,평점보쏘. 한심하다진짜. 질높은 퀄리티가 느껴지지 않는가? 곡성이 기다려지는 이유는 오로지 나홍진이기 때문. 도대체 올해안에 개봉하긴 함? 너무 기다리게한다..,긍정
3817459,모성에 바치는 신성한 영화,긍정
9192071,지루한 소설의 일막일장을 읽다가 잠든 느낌마지막 장면은 퓨....뭐냐고 캐나다 정서랑 나랑 잘 안 맞는것 같다,부정
9813099,이럴 떄 보면 딱이겠네.,긍정
9857256,반전을 알고봐도 재밌다 1은 잔인함보다는 내용을 위주로봤음,긍정
10213364,님들마지막장면보셧죠 2탄나올지도모릅니다,부정
10208976,보다가감동...진짜울뻔,긍정
9007370,진짜 레알 노잼.그리고 저땐 옛날인데 어떻게 오케이가 나옴?진짜 보지않는거 강추,부정
10072972,이거 평점 왜이렇지 진심 속았 ㅠ진~짜 유치함 게다가 내용은 전형적인 평화로움 갈등발생 해결의 실마리 위기 극복 진짜 뻔함 ㅠ 보는 내내 한순간도 내 예상을 빗겨간적이 없음ㅠㅠ진짜 초등학생들이나 보고 가슴 두근두근 감동이얌 하면서 볼 만한 영화임,부정
6861482,영화가 전반적으로 불쾌하다.,부정
9801025,꾸르잼ㅋㅋㅋㅋ재밌어욬ㅋㅋㅋ,긍정
9404065,"이 영화의 평점을 낮게 주신 분들은 아마 남자분들 일거라고 생각합니다. 마츠모토 세이쵸의, 특유의 여자의 심리와 표현을 나카타니 미키와 키무라 타에라는 쟁쟁한 배우들의 연기로 살려낸 멋진 영화. 기차 안에서의 연기들이 너무 멋졌습니다.",긍정
5420899,주인공이 멋지다. 재밌게 보았다.,긍정
8536785,유치원때 아버지랑 영화관가서 오징어사들고 제5원소 이런거 볼때가 생각나네 EBS인가 KBS에서 영웅 돌아오다 틀어줄때 상당히 재밌었는데 크리스마스의 기적이라는 아이들 잔뜩출연하는 TV영화인가는 몰라도 아무튼 예전이 그립긴 함...,긍정
9430915,"너무 맘이 아파요, 우리의 사랑이 사랑이 아니구요, 사랑이 아니라고 생각 했던것이 사랑인것 일수도 있겠다는 생각을 들게 했어요, 나를 혼란스럽게 만든 영화네요,",긍정
5616479,빈디젤나온다고 기대했것만 내용이 없음 며칠이 지나면 기억에서 잊혀질 영화임,부정
9295265,재미없음. 아ㅏ아아지루지루,부정
10246611,90년대 연애문화는 이랬구나...,긍정
7536319,한마디만 하지. 전문가 평점은 믿지 마라. 한괴뢰 부하인 씨네21 기자들 평점이다. 진짜 영화적 가치를 따지려면 저 평점에서 2~3점 까면 된다.,부정
9931975,어린아이들 대화에서 빵빵터지네요,긍정
9911482,이해는 하지만 여자가 좀 이상한듯,부정
5575307,강철수 감독(?) 의 첫 데뷔작이자 마지막 작품. 욕심만 지나치게 컸다.,부정
8671232,뒤로갈수록 어떻게 될지 점점 더...,긍정
7854571,대통령이란 자리가 감성팔이 하라고 있는 자리가 아닌데 말이죠ㅋ 반장 뽑는 수준 잘 보았습니다. 제 평점은요.,부정
10086945,과감한 폐지에 박수를 보낸다!!,부정
8178904,와 너무너무 좋아요 !!!!,긍정
3985563,아 싫다.. ㅠㅠ 재밌었지만 배경과 결말 모든게 싫다......ㅠ.ㅠ,부정
9236795,"목표를 달성하니 하나의 목적에 눈이 멀어 그동안에 보지 못했던, 혹은 애써 모른척 했던 것들이 가깝게 다가오는 듯하다. 은퇴자들이 겪는 마음이 아마도 그런 거겠지?",긍정
9694053,휴~설명하기도 힘드네;; 1편에 비해 너무ㅠ,부정
8720266,말아톤 10번을 봐도 10번다 감동적이고 완벽한 영화이다.,긍정
7251866,영웅은 대바늘이 만들고 농장은 훔친돈으로만드는 아이들에거 뭘가르치고싶은걸까? 지루하고 교훈도없는,부정
4851786,배우 박진희의 재발견~~~정말 연기 쩌네요...웰메이드 우리영화^^,긍정
1941445,남자들이라면 이 영화 끝까지 보기 힘들것이다,부정
9465701,못봐섳ㅁ야야라아아이ㅣㄷㅇ,부정
9972913,시리즈중 가장 스타일리쉬한 연출1.4.3 나머진 글쎄..,긍정
9268060,사랑은 참 어렵구먼!1!!!,긍정
3540171,지루하고 촌티나며 다소 루즈하다.그러나 항상 늘 그렇듯 공리의 연기는 언제나 최고.,부정
3238317,레퀴엠(2000년작)을 봤을지 모르지만 나는 그작품에 댈수있을 만큼 수작이라 생각했다,긍정
8893074,스릴대박~ㅋㅋ 재밌었어요,긍정
10141593,좋아요. 다른분들도 보는것을 추천합니다.,긍정
7477660,어설픈스토리 허약한액션 허무한결말,부정
7044148,재밋음 방금 밧는데,긍정
6800565,발칙한 도발...하다가 끝남. 그냥 그런가보다~ 하고 넘김.. 남자를 위한 성교육용 영화쯤 될라나..,부정
4876038,이거 정말 상받은 작품맞아????,부정
4914729,무협영화에까지 해괴망측한 마계를 남발하여 민폐를 끼치는 팽 브라더다운 영화다,부정
7882292,철 들고 만났는데 첫눈에 아니면 아닌 거지.,부정
8925512,아...옛날 생각난다 잠시나마 추억에 빠지게 하네요,긍정
9842129,다시보니 명작이네요ㅎ,긍정
9293013,좀비 코미디는 처음이네요ㅋㅋㅋㅋ 다음엔 좀비시티 나오겠어요,부정
6994610,"극장전에 모순된 제목 , 죽음의 대한 홍상수 감독님만의 독창적인 계보",긍정
8613843,재밌어요!!! 개인적으로 완전 재미있엇어요!,긍정
9981021,지금 우리나라에 일어난 현실....,긍정
10208663,엉성한 연출 더 이상 할 표현이 없다,부정
9339292,2014년에 보기엔 너무 올드하다. 진부하고 지겹기마저 하네. 올레TV 이딴 영화말고 좀 괜찮은 영화 좀 올리지.,부정
8290332,다시 봐도 최고다~~~~,긍정
5087258,아놔 이거 집에서 무서운영화인줄알고 빌려봤다가 아놔 진짜 하나도안무섭다,부정
7174013,재밋다 그외는 없고,긍정
799696,"재미없어요내용,스릴감전혀없구요어쩌라는건지돈아깝습니다",부정
9730167,좌파 우파 이런 것들이 필요한게 아니라 우리가 잘살수 있게 도와주는 놈들이 필요한거다.서로의 이념이 다르다고 죽이고 살리고.그저 슬플 뿐이다.극과 극은 서로 통한다고 극좌나 극우나 다 쓰레기들.,긍정
7518741,조폭존경합니다 의리....이수준의 고삐리들이 좋아할만한 영화군 ㅋㅋ,부정
9983232,"그래, 캡틴 아메리카라면 이 정도는 되어야지.",긍정
3431136,유건 연기 상당히 늘었네요 ㅋ 발전하는 모습 보기좋네요!,긍정
9549079,저는 되게재밌게봤는데ㅋㅋㅋ결말까지도 재밌었고ㅋㅋ가족들괴 웃으면서 잘봣네요^^,긍정
3953566,이런거보면 나도 서부시대때 살았으면 하는 마음도 생긴다. 물론 이스트우드처럼,긍정
8742673,역시 기대를 져버리지 않는 제임스 본드.,긍정
9264436,보다 짱나?기본예의도모르는 모델은 왜섭외?방송에대고 반말짓거리ㅡㅡ짱나진짜,부정
2344498,으~~ 진짜 최고다! 절대 미워할 수 없는 악동!,긍정
9751877,그 미달이가 애로배우가 되다니 ...,부정
2137071,참신하다 못해서 보기 참싫어지는 영화,부정
6213346,...빨리도 깨닫네... 3탄이니까 3점주께~ 인심썼다!,부정
3615933,이게 왜 8점도 안대,긍정
9815049,스토리가 너무 진부하고 참신함도 없어 너무 성의없이 만든것이 아닌가 의심스럽다. 아담샌들러의 전형적인 캐릭터만 활용한 영화,부정
9507055,재미나게봤어요 비디오로 재미나게보셍?ㄷ,긍정
1072656,이런 영화가 DVD로는 왜 않나오는 것인지...,긍정
9754868,주연배우의 연기력이 이 영화 그 자체! 그저 감탄만 연이어 터져나온다,긍정
2149939,줄거리가 잘못됐군요. 아화는 대만이 아니라 홍콩의 란타우섬에 삽니다.,긍정
4353215,인간이라면 꼭 봐야할 영화!!!,긍정
7525888,작가가누구냐?? 아침드라마를 막장 아니 쓰레기드라마로만들었네 살인공모에 저렇게은닉해주는사람들이 얼마나되냐?? 머리가있음 생각좀해라,부정
7843581,마음이 역 멍멍이에게 개우주연상 주고싶다.,부정
2780624,뭔가 특징이 없고 반전도 그저그런 영화.,부정
9942270,4.44 가 되야할텐데,부정
193642,애니메이션 치고는 괜찮았다.,부정
7540655,먼가 좀 아쉽지만 무술만으로도 좋았다..,긍정
9835181,딱 기대하는 만큼의 수준..,긍정
2902941,"40대 아저씨가 힙합하는게 그저 안습, 그리고 하우스에 브레이킹이라니",부정
5370568,이야.......기가막힌다 ㅠ_ㅜ,긍정
10127043,이런 영화는 결말이 뻔해서 그다지 좋아하지않는데 아역배우땜시 가슴아팠다가... 또 훈훈해졌다가... 모든 배우들의 연기력도 좋았지만 아역배우의 연기력에 감탄이 나온다... 스토리도 넘 좋다~,긍정
10070274,"나와 출생년도도 같은,지금봐도 엄청난 고전 SF액션 명작",긍정
7552677,"인도판 귀여니 인소 영화. 유치하고 오글거리고 앞뒤 연관성, 개연성이라곤 눈꼽만큼도 없음. 그냥 모든 원인과 결과가 신이 내린 운명임. 게다가?뮤지컬처럼 노래로 내용을 대신하는게 몇번이나 이어졌음. 그 노래도 진짜쓸데없고 결론은 여기 평점에 낚임.",부정
7793428,완전 실망한 작품~! 그냥 배우들 연기만 좋았음. 작품성은 정말 ...,부정
7352966,OO이 삽질하는 영화. 이 영화의 모든 것을 표현하는 문장이다.,부정
9829630,보면서 내내 나를 화나게 만든 영화.특히 마지막 총쏘는 장면이 내 뇌리를 스친다..죽여야 풀리고 죽어야 용서되는 사회,긍정
9780814,이런 성인 코미디도 드물듯.,부정
8640180,이 세상에 마스터가 과연 존재할 수 있을까?나 자신을 믿자. 그리고 사랑하자.,긍정
9170493,진짜 행복한 영화. 음악도 좋고 배경도 예쁘고,긍정
8587810,아무리 폭격기를 그래픽으로 개떡칠 했다고 하지만 폭격기가 한번 뜰 때 마다 수백대는 되는 거 같다! 좀 적당히 해라!,부정
461451,이영화 만드신 감독님께서 긴급조치19호의 감독이었다니 ㅡㅡ;,긍정
7039144,다시보고 싶은 드라마내요 드라마 거의 잘안봣었는데 간만에젬있고 감동적으로 잘봣어요 전편 다운받앗는데 시간날때 점부터 다시보고싶내요 천해주 홧팅,긍정
8542972,완벽한 영화! 다만 관객의 수준이 영화를 따라가지 못했을 뿐이다.,긍정
8531583,애 데리고 뭐하는 거임 -_- 케스타 학예회하고있음 ㅡㅡ 왠 디스코 진짜 다른 참가자들을 존중하면 이러면 안된다 ㅡㅡ,부정
8819571,캐릭터목소리가 자동적으로 1점주게 만드네.미쳤냐 왜 개그맨쓰냐 제발성우써라 귀여운 캐릭터가 아저씨아줌마목소리 내서 깜놀,부정
9653150,다필요없다 1점이다그냥,부정
7504250,이상한 나라의 피노키오,부정
9128181,Before the fall. 타락하기 전에,긍정
2167120,타짜가 울고가는 진정한 승부사들의 세계,긍정
8280423,내눈엔 서우만 들어왔다 그게다였다...,부정
10052096,끝없는 희생과 한없는 사랑을 보여준 보모님의 모습에 많은 감동을 받았습니다.,긍정
9771128,ㅋㅋ 베니 주연아님? 왜 단역에 있지?ㅋㅋㅋ웃겼음,긍정
7233163,김소현 엄청 귀여움 꺄,긍정
6974762,유해진이 정말 멋있네요 내용도 재밌고~,긍정
10254965,"""연기자들의 명연기와 조수미와 김경호의 """"나 가거든""""의 MV 때문에 역사에 남을 국썅이 마치 나라를 사랑하고 청렴했으며 순수했던 한 여인으로 비춰진 게 씁쓸하다. 민비는 대한민국 역사에서 손꼽는 쓰레기이건만...""",부정
8739402,"백설공주 재해석, 스토리도 컨셉도 소재도 좋은데 캐릭터들이 정 안가고 그만큼 몰입도 감정이입도 안되서 지루함. 특히 여주인공이 맨날 똑같은 표정. 기쁨슬픔분노가 다 그게 그거. 오히려 분노일색인 악역 여왕의 감정표현이 더 다채로우니 이건뭐..",부정
9322680,대박 ㅋㅋㅋ 뭐이런 영화가 다있어,긍정
1462006,무섭지 않은 공포영화,부정
7768871,"사무라이가 언제부터 저런 존재였는가? 사무라이는 키도 150대, 삐쩍마른 좀비같은 애들이었는데 언젠가부터 신격화 시켰다.",부정
8483293,최악이다. 원작의 이름에 똥먹칠한 영화. 무색 무취 평범한 영화. 시간조차 아깝다. 원작을 안본사람이라면 그냥 볼만하다,부정
9664753,기대가 크지 않아서 그런가 생각보다 볼만 하고 내용도 있음,긍정
1906559,이런 영화가 1점짜리영화다. 이해해볼려고 3번이나 봤지만 불쾌하기만 했다,부정
3164483,음악 정말 최고네요! 감동적이고 따뜻한 영화~,긍정
9215882,13년 만에 다시보니까 좋네 물론 그때 만큼의 감동이나 여운은 느낄 수가 없었어 그때보이지 않았던것들이 시간이 지나 눈에 보이더군 하지만 그때나 지금이나 이 영화 빠져들 수 밖에 없는 이유 히로스에 료코 때문이다.,긍정
8923221,최소한 평점 검색해보고 볼걸....최악이다,부정
8813873,좋아하는 배우들이 주연으로 나왔음에도 보다가 꺼버린 최악의 영화..;; 줄거리 엉망입니다.,부정
5000924,참 이런 영화를 상영하는 한국극장의 수준을 알만하다,부정
9537192,악마는 눈물조차도 역겨울 뿐,긍정
9522744,"하정우,최민식이면 말 다한거 아니냐.",긍정
7201815,역시 내 예상이 틀리지 않는 영화 ㅉ,부정
7124673,간만에 재미있게보고왔습니다 이런영화좋아함 ^^,긍정
9353946,"중고 피시, 하드디스크, 메모리카드는 확실하게 포맷을 하고 팔아야 한다는 교훈",부정
10151648,드라마를 원래 안보는 사람인데 재밌습니다. 푹 빠졌습니다.,긍정
7107841,별 반개도 아까운 영화.다른 사람들은 시간 낭비 하지 않길 바라면서 로그인해서 평점 남김나다. 0점 주고싶은 영화.,부정
2142026,투박함 속에 담긴 진실.... 진정한 영화의 힘....,긍정
5348765,1990년도 7월 28일에 대한극장에서 부모님과 여동생 4식구가 3시간 줄서서 결국 봤지.,긍정
8135874,뭘 풍자하고싶고 뭘표현하고싶은진알겠으나 퀄리티 떨어지는 쓰레기같은 영화,부정
8532373,첨엔 긴장됫다 근데 갈수록 막장이고 주원하고 박보영은 무슨죄냐 그리고 귀신역 누구냐 아 짜증나네 박보영을 죽일라하네 와 무섭지도않고 이건 걍 내가본 공포영화중 무서움은 없고 짜증난다 박보영 팬이거나 주원팬이면 보지마라 짜증만 난다 귀신 죽여버리고싶다,부정
5229380,캐릭터가 귀엽다ㅋㅋㅋㅋ,긍정
9503151,정말 재미있게 잘 봤습니다,긍정
3019377,그래.. 남자면 좋아했을 지도......;,부정
4554517,내가 일본을 싫어하는 이유,부정
4160675,평점이왜이렇게낮지? 닌진짜 완전슬프던데 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,긍정
4454495,레알이건 사랑스러워,긍정
3411079,자기만의 세계에 빠져 주절거리는 독백.. 내용도 안 맞는 쓰레기.,부정
9790256,걍... 쉬는날 나갔다 들와서 샤워하고 쿠크다스 먹으면서 티비틀었는데 하고있음 걍 볼까정도?,부정
9620595,해리슨 포드가 출연한 잭 라이언 시리즈 보다 별로네;;;,부정
8213103,정말 몇번을 봐도 재미있는 영화!,긍정
3034473,부족한 느낌..???,부정
9702762,와... 말 잘못하다간 사람 죽임.. ㄷㄷ,긍정
6047108,그래도 재밌음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정
9981650,몇년만에 다시봐도 지리는 한국사 역대급 영화,긍정
8965366,돈주고 안보길 잘했지 뭐야!,부정
8164419,일본판이더재미있음...,부정
4673262,대박좋아요 너무잘만들었어요!,긍정
5829060,여친님이랑 보러갔다가 종나 욕먹고 나옴. 닝기미 돈아까움. 절대 보지 마라,부정
1466862,게임을 하시면 더욱큰 감동을 느끼실수 있습니다,긍정
9553284,"전기차가 나오고 별 난리를 다 피지만 내연기관이 뿜어내는 배기음 만큼이나 폭발적인 힘과 스피드... 퍼포먼스,익스테리어... 많은 차 매니아를 양상시킨 자동차영화의 바이블. 폴... 그곳에서도 당신은 스피드를 즐기고 있겠죠.",긍정
4686287,"캐릭이 다 병맛. 사연 비해 너무 독한 여주, 자길 죽인 여에게 매력느끼는 남주. 헐~",부정
7461270,"지금와서 돌이켜보면 김씨일가는 돼지로 표현, 북한군이나 간첩은 늑대,여우로 표현돼있는데, 나이먹고 그런 묘사들이 왜이리 공감이 가는지... 온고지신이란 사자성어가 떠오른다.",긍정
9521849,영화를 많이 본건아니지만 이영화는 노잼액션도 노잼 스토리도 노잼 감동따위없음 ㅅㄱ ㅋㅋ,부정
4955675,코미디라면서요 징그러운 장면 눈 몇번 감으니 영화 끝 의미도 재미도 공포도 없네요,부정
9771091,짧았던 사랑 그러나 사기극인걸 알고도 모든걸 챙겨보낸 마음으로 항상 기다리며 받아들이는 주인공의 삶에 박수를 보낸다,긍정
326892,"보지마 절대 절대 절대절대, 돈아까버.",부정
8933956,상당히 지루하던데.... 실망했어요,부정
9876929,씨네21 영화평론가 진짜 후덜덜하다.,긍정
7949571,싸이코들의 광란의 쓰리섬파티 ㅋ,부정
9127224,정말 감탄사만 나온다.. 꼭 봐라 두번봐라!,긍정
8471865,더 이상의 무슨말이 필요할까요?,긍정
8601125,신짱구 시리즈는 무조건 10점이지,긍정
8156084,타린티노와 로드리게스 흉내내다 자폭하는 꼴,부정
5156936,로그인하게 만드네요... 간만에 본 정말 괜찮은 영화였습니다..,긍정
4899796,"10년이 넘게 지났지만, 민망한건 민망한 거다.",부정
6211706,아진심시간아까워죽을거같애...ㅠㅠ,부정
4251212,와우..이런 영화가 이제야 나오다니..,긍정
9286290,진짜 명작 오브 명작임. 이거 다시 리메이크하거나 드라마로 만들어야함. 이 영화 보고 느낀건 진짜 북한은 몰라도 남한의 같은 민족끼리 이래야하나?진짜 슬프더라... 마지막 엔딩크레딧이 올라가면서 울나라는 언제 진정한 꿈같은 해방이 올려나라는 생각이듬.,긍정
7817962,빨리 좀 끝내라 ㄷㄷ 지겹지도 않냐?,부정
2247986,원작의 발가락의 때만큼도 안되는 졸작이 그리도 좋아?정말로?,부정
9625715,그레고리 펙의 악마적 눈빛이 기억에 남는 수작. 마지막 장면이 인상깊습니다.,긍정
2968775,도대체뭘말하는영화인지.......^^;그래도끝까지봣다....뇌의식하지말라는건가,부정
8874188,나라 말아먹은 민비를 미디어에서 미화하기 시작한 그 시초격입니다. 드라마 영화로 민비를 배우신 분들이 명성홯후 어쩌고 하면서 그녀가 마치 위인인 것처럼 하는데.. 민비는 나라 말아먹은 X년 맞아요.,부정
1393984,2004년에 이 정도 만들었으면 최고다,긍정
8624456,감독님 재충전이 필요할듯,부정
6134735,요가학원보다는 낫다. 근데 역시 병맛나,부정
3683441,그냥볼만하네 ㅋㅋㅋㅋㅋ,긍정
8676145,다시봐도 짠한 영화입니다,긍정
5331991,이런 영화를 과연 맨정신으로 만들고 촬영했을지 의문이다,부정
9143206,처음부터 끝까지 집중해서 봤다. 기대하지 않아서인지 의외로 흥미진진한 스릴러였다. 엄정화 연기 잘하고 다른 배우들도 연기 좋았음.,긍정
7987715,영화 가지고 장난 치는거 아니다.,부정
9082997,그래 멍청아 다음부턴 그러지 마라 ㅇㅇ,긍정
9966004,전정 죽어야 할놈들은 따로 있는데....,부정
7007957,짜증 지데루다. 이건뭐 m아침방송과 얼마전 끝난 그래두 랑 섞어찌개두 아니구 이젠 안봐,부정
8568289,"스릴러 특유의 긴장감때문에 닭살 돋는게 아니고 먼가 오글거림 때문에 소름 돋는다. 건달같지 않은 건달, 강력계 형사 같지 않은 형사. 나름 반전은 있으나 딱히 확 임팩트 있게 다가 오지는 않음.",부정
10002181,미친 것들... 지원을 받고 싶어? 그럼 인민들의 적... 김씨독재왕조를 추종하는 짓 부터 하지마... 그럼 검토는 해 볼게... 우리 민족? 니들 민족은 같은 민족끼리 총질과 칼질을 하는 모양이네...,부정
9592385,명작이니까 추천~11123123123,긍정
10056666,보다가 소름돋았다...지금껏 본 공포영화중 탑 5안에 드는 영화다들 양산형 싸구려 공포영화에 찌들어있는건지 리뷰보니 기가차네....,긍정
9946034,보다가 좀 지치더라구요...,긍정
5952331,"영상은 진짜 훌륭한데,,,, 한국판 더빙판은 아주 욕나오네,, 영상을 망치는 더빙이다",부정
10063576,괜찮은 소재와 매력적인 캐릭터를 가지고 대체 이런 영화를 만들수가 있는가? 감독의 역량과 시나리오의 밋밋함이 너무 아쉬운 영화. 리메이크 되길,부정
7236571,여고생들이 죄다 이러나?,부정
9757326,특수효과가 용가리 수주이지만 영화 자체는 1편보다 재밌음 ㅋㅋ,긍정
10161735,"촌스 럽고 진부 하다고 무작정 까대지 마라. 처음 나왔을땐 오우삼 감독, 음악에 한스짐머 그 당시 최고 주가였던 림프비즈킷 까지 나름 최고의 영화였다.유행에 집착하는 몇몇의 생각없는 의견에 휘둘리지 마라 .",긍정
6064183,3번째 봤습니다. 순수한 예술영화를 향한 주인공의 절규가 가슴에 맺힌다!,긍정
6740431,재미있었어요~. 자극적이지 않아 좋고- 좋은 배우들의 좋은 연기도 감사 ^^.,긍정
6057309,아끝나지않았으면할정도로재밌던영화 ㅠㅠ,긍정
6569369,영화는 명작도 있고 쓰레기도 있지,부정
5061872,편집은 조금 엉성했지만.. 영상과 음악이 말도 안되게 멋진 영화!!,긍정
7138096,최고. 지금 다시 봐도 너무 재밌는 드라마. 이거 10000점은 못줍니까? ㅋㅋ,긍정
8591722,머이런 그지같은영화가다있어참나 먼앞뒤전말개요연관성없이 참네 짤라먹은건지 각본문젠가 참허무한영화에 답답하고 남주는느끼에병맛에 ㅡㅡ여주셋때메 봤네,부정
9566665,홍감독이 꼬여있는 일상의 삶에 대한 조명보다는 아름다운 부분을 부각시켜주는 영화를 만들면 어떨까하는 생각이...,부정
10089352,"많은 생각이 들게하는 영화. 이런 사람이 진짜 배우고, 감독이고, 이런 영화가 진짜 예술이 아닐까 하는 생각. 메시지가 담겨 있고, 철학이 담겨 있고, 또 명품 연기가 담겨 있는..",긍정
4510644,좋은 사람이 아니고,부정
5149625,"아무리 영화지만 설정도 진부하고, 상식적으로 이해가 전혀 안되는 쓰레기영화.",부정
2412349,이지훈나올때마다흐름이끊기기는하지만나름대로맘에들어요,긍정
4811426,"우연히 케블 꽁짜로 봄. 다분한 논리적 하자, 찜찜 불쾌함이 최고인 그저 고발성 영화",부정
4437894,큰 기대없이 가서 관람하길 잘했다고 할수 있는 영화 많지 않은데~good ~다니엘 화팅,긍정
9302389,진심 여주빼고 빡쳐서 볼때마다 암걸릴것같다. 그리고 6회에선가 여주가 조은차에의해 강제하차선언할때 얽히고섥혀있는 남자들의세상에 질려버렸다는말 정말공감한다. 연줄로 빌어먹고사는 남자라는 존재들은 정말 야비하고더러움그자체.작가의 촌철살인 글에대한 박수를,긍정
8566739,영화라기 보다는 시트콤이 더 어울리지 않나?,부정
7443846,서우 킹왕짱!!!!!!!!!서우 덕분에 매우 재밌었다.,긍정
8737821,훈훈하고따뜻하고 웃기다! 지금멤버넘좋은데일부교체된다니넘 아쉽다.... 다들넘웃기고 분위기좋았는데....ㅠㅜ,긍정
7632901,재밋엇는데 평점이 낮네..,긍정
9579322,평이 아깝다 10자도 안나오네,부정
10094357,무언가 앵그리니슨이 형이 부러웠던 숀펜은 테이큰의 감독을 찾아가 보지만...,부정
6283511,반항 한번 정말 감동적이게 하네요.,긍정
8316209,이지아씨 연기가 아직도. 잘해주세요. 제발,부정
6845433,참나 가관이네 18..미국 젊은 여자들 진짜 다들 뭐 같이 생겨 가지고 피자나 고기만 쳐 먹으면 얼굴들이 저리되나 ..OO 거지 같은것들 가슴 노출하고 재미도 없고 스릴도 없는 아주 3류 쓰레기 영화,부정
9523117,재미있어요!! ㅋㅋㅋ 제가 좋아하는 스타일이어섷 그런지는 모르겠지만 그 특유의 느낌을 잘 전달받았습니다,긍정
9075051,무섭지도 않고 재미도 없고,부정
5900428,영화자체=내용연출 전부깔끔한게없다 깔끔한거라곤 신하균칼솜씨;진짜재미없고지저분하다,부정
4551357,기대를 많이하고 보면 실망스런영화 .,부정
8179390,마지막횐줄모르고봣는데 ㅠㅠ 끝난다니슬푸네요 정말웃으면서울면서봣던드라마입니다 너무조앗구요 준수님네레이션하면 정말 잘어울릴거같아요 목소리짱조아요 ㅠㅠ 사랑하는연인들 너무조앗구 정말마음따뜻한드라마를볼수잇어서 감사햇어요 모두들 수고하셧습니다,긍정
6017313,그냥 개폼만 잡고..재미없다..이딴걸 극장개봉하냐? ㅋㅋ,부정
9588923,재밋당.가족영화같은건줄 알았는데.동심파괴,긍정
